Bulan;Vendor;Jenis Kendaraan;Type;Nopol;Sparepart;Jasa;PPN;Total Biaya;Keterangan;Biaya Sebelum PPN;PPN Rate;Sparepart %;Jasa %
Januari;PT. ASTRA INTERNATIONAL TOYOTA CABANG  BASUKI RAHMAT;Mini bus;IMV;L 1929 BP;1712705;1121250;311728;3145683;Rusak Ringan;2833955;0,11;0,544462045;0,356440875
Januari;PT. ASTRA INTERNATIONAL TOYOTA CABANG  BASUKI RAHMAT;Sedan;Camry;L 1663 PP;2359574;2951324;584200;5895098;Rusak Sedang;5310898;0,11;0,400260352;0,500640363
Januari;PT. ASTRA INTERNATIONAL TOYOTA CABANG  BASUKI RAHMAT;Sedan;Camry;L 1164 BS;2586196;2785086;590842;5962124;Rusak Sedang;5371282;0,11;0,433770918;0,467129835
Januari;PT. ASTRA INTERNATIONAL TOYOTA CABANG  BASUKI RAHMAT;Mini bus;IMV;L 1903 FP;1865925;1234837;341086;3441848;Rusak Ringan;3100762;0,11;0,542128821;0,358771509
Januari;PT. ASTRA INTERNATIONAL TOYOTA CABANG  BASUKI RAHMAT;Mini bus;IMV;L 1516 QP;2147459;1112962;358648;3619069;Rusak Ringan;3260421;0,11;0,593373323;0,307527157
Januari;PT. ASTRA INTERNATIONAL TOYOTA CABANG  BASUKI RAHMAT;Mini bus;IMV;L 1711 FP;2622208;1282612;429532;4334352;Rusak sedang;3904820;0,11;0,604982706;0,295917821
Januari;PT. ASTRA INTERNATIONAL TOYOTA CABANG  BASUKI RAHMAT;Mini bus;IMV;L 1877 FP;3006060;1975837;548012;5529909;Rusak Sedang;4981897;0,11;0,543600265;0,357300093
Januari;PT. ASTRA INTERNATIONAL TOYOTA CABANG  BASUKI RAHMAT;Sedan;Camry;L 1164 BS;1549459;1240687;306910;3097056;Rusak Ringan;2790146;0,11;0,500300608;0,400602056
Februari;PT. SRIKANDI DIAMOND INDAH MOTORS;Jeep;Other;L 1927 EP;1779697;1160250;323394,17;3263341,17;Rusak Ringan;2939947;0,11;0,545360386;0,355540515
Februari;PT. ASTRA INTERNATIONAL TOYOTA CABANG  BASUKI RAHMAT;Mini bus;IMV;L 1852 PP;1912478;1121250;333696;3367424;Rusak Ringan;3033728;0,11;0,567935015;0,332969653
Februari;PT. ASTRA INTERNATIONAL TOYOTA CABANG  BASUKI RAHMAT;Sedan;Soluna;L 1926 BP;1661789;1117350;305707;3084846;Rusak Ringan;2779139;0,11;0,538694314;0,362206087
Februari;PT. ASTRA INTERNATIONAL TOYOTA CABANG  BASUKI RAHMAT;Micro Bus;Hiace;L 7643 AP;0;53625;5899;59524;Tune Up;53625;0,11;0;0,900897117
Februari;PT. ASTRA INTERNATIONAL TOYOTA CABANG  BASUKI RAHMAT;Micro Bus;Hiace;L 7521 NP;89611;409500;54903;554014;Tune Up;499111;0,11;0,16174862;0,739150996
Februari;PT. ASTRA INTERNATIONAL TOYOTA CABANG  BASUKI RAHMAT;Mini bus;IMV;L 1711 FP;1668919;0;183581;1852500;Tune Up;1668919;0,11;0,900900945;0
Februari;PT. ASTRA INTERNATIONAL TOYOTA CABANG  BASUKI RAHMAT;Mini bus;Kijang;L 1930 BP;3403568;663974;447430;4514972;Rusak Sedang;4067542;0,11;0,753840334;0,147060491
Februari;PT. ASTRA INTERNATIONAL TOYOTA CABANG  BASUKI RAHMAT;Mini bus;Kijang;L 1097 TP;1301376;476287;195544;1973207;Tune Up;1777663;0,11;0,659523304;0,241377108
Februari;PT. ASTRA INTERNATIONAL TOYOTA CABANG  BASUKI RAHMAT;Mini bus;Kijang;L 1739 CP;1300423;14101912;1694258;17096593;Rusak Berat;15402335;0,11;0,076063283;0,824837557
Februari;PT. ASTRA INTERNATIONAL TOYOTA CABANG  BASUKI RAHMAT;Mini bus;IMV;L 1763 PP;2342005;1598999;433513;4374517;Rusak Sedang;3941004;0,11;0,535374534;0,36552584
Februari;PT. ASTRA INTERNATIONAL TOYOTA CABANG  BASUKI RAHMAT;Mini bus;IMV;L 1866 FP;2957750;1234837;461187;4653774;Rusak sedang;4192587;0,11;0,635559441;0,26534099
Februari;PT. ASTRA INTERNATIONAL TOYOTA CABANG  BASUKI RAHMAT;Mini bus;IMV;L 1504 QP;2754844;1739399;494370;4988613;Rusak sedang;4494243;0,11;0,55222644;0,34867387
Februari;PT. ASTRA INTERNATIONAL TOYOTA CABANG  BASUKI RAHMAT;Micro Bus;Hiace;L 7643 AP;0;53625;5899;59524;Tune Up;53625;0,11;0;0,900897117
Februari;PT. ASTRA INTERNATIONAL TOYOTA CABANG  BASUKI RAHMAT;Micro Bus;Hiace;L 7521 NP;89611;409500;54903;554014;Tune Up;499111;0,11;0,16174862;0,739150996
Februari;PT. ASTRA INTERNATIONAL TOYOTA CABANG  BASUKI RAHMAT;Mini bus;IMV;L 1711 FP;1668919;0;183581;1852500;Tune Up;1668919;0,11;0,900900945;0
Februari;PT. ASTRA INTERNATIONAL TOYOTA CABANG  BASUKI RAHMAT;Mini bus;Kijang;L 1097 TP;1301376;476287;195544;1973207;Tune Up;1777663;0,11;0,659523304;0,241377108
Februari;PT. ASTRA INTERNATIONAL TOYOTA CABANG  BASUKI RAHMAT;Mini bus;IMV;L 1852 PP;1912478;1121250;333696;3367424;Rusak Ringan;3033728;0,11;0,567935015;0,332969653
Februari;PT. ASTRA INTERNATIONAL TOYOTA CABANG  BASUKI RAHMAT;Sedan;Soluna;L 1926 BP;1661789;1117350;305707;3084846;Rusak Ringan;2779139;0,11;0,538694314;0,362206087
Februari;PT. ASTRA INTERNATIONAL TOYOTA CABANG  BASUKI RAHMAT;Mini bus;Kijang;L 1930 BP;3403568;663974;447430;4514972;Rusak Sedang;4067542;0,11;0,753840334;0,147060491
Februari;PT. ASTRA INTERNATIONAL TOYOTA CABANG  BASUKI RAHMAT;Mini bus;IMV;L 1763 PP;2342005;1598999;433513;4374517;Rusak Sedang;3941004;0,11;0,535374534;0,36552584
Februari;PT. ASTRA INTERNATIONAL TOYOTA CABANG  BASUKI RAHMAT;Mini bus;IMV;L 1866 FP;2957750;1234837;461187;4653774;Rusak sedang;4192587;0,11;0,635559441;0,26534099
Februari;PT. ASTRA INTERNATIONAL TOYOTA CABANG  BASUKI RAHMAT;Mini bus;IMV;L 1504 QP;2754844;1739399;494370;4988613;Rusak sedang;4494243;0,11;0,55222644;0,34867387
Februari;PT. ASTRA INTERNATIONAL TOYOTA CABANG  BASUKI RAHMAT;Mini bus;Kijang;L 1739 CP;1300423;14101912;1694258;17096593;Rusak Berat;15402335;0,11;0,076063283;0,824837557
Februari;PT. ASTRA INTERNATIONAL TOYOTA CABANG  BASUKI RAHMAT;Mini bus;IMV;L 1995 PP;3367953;1665786;553714;5587453;Rusak Sedang;5033739;0,11;0,602770708;0,298129756
Februari;PT. ASTRA INTERNATIONAL TOYOTA CABANG  BASUKI RAHMAT;Mini bus;IMV;L 1525 QP;1764911;1121250;317480;3203641;Rusak Ringan;2886161;0,11;0,550907858;0,349992399
Februari;PT. ASTRA INTERNATIONAL TOYOTA CABANG  BASUKI RAHMAT;Mini Bus;IMV;L 1876 BP;3958222;2107461;667229;6732912;Rusak Sedang;6065683;0,11;0,587891539;0,313008844
Februari;PT. ASTRA INTERNATIONAL TOYOTA CABANG  BASUKI RAHMAT;Mini bus;IMV;L 1761 FP;5901192;2466750;920478;9288420;Rusak Berat;8367942;0,11;0,63532786;0,265572616
Februari;PT. ASTRA INTERNATIONAL TOYOTA CABANG  BASUKI RAHMAT;Mini bus;Kijang;L 1205 TP;2576532;495787;337956;3410275;Rusak Ringan;3072319;0,11;0,755520303;0,145380358
Februari;PT. ASTRA INTERNATIONAL TOYOTA CABANG  BASUKI RAHMAT;Mini bus;IMV;L 1978 PP;2006465;1228987;355902;3591354;Rusak Ringan;3235452;0,11;0,558693184;0,342207145
Februari;PT. ASTRA INTERNATIONAL TOYOTA CABANG  BASUKI RAHMAT;Mini bus;IMV;L 1992 PP;1729776;1121250;313615;3164641;Rusak Ringan;2851026;0,11;0,546594701;0,354305591
Februari;PT. ASTRA INTERNATIONAL TOYOTA CABANG  BASUKI RAHMAT;Mini bus;IMV;L 32 AP;1764911;1121250;317480;3203641;Rusak Ringan;2886161;0,11;0,550907858;0,349992399
Februari;PT. ASTRA INTERNATIONAL TOYOTA CABANG  BASUKI RAHMAT;Mini bus;IMV;L 1559 QP;3142209;2030924;569048;5742181;Rusak Sedang;5173133;0,11;0,547215248;0,353685124
Februari;PT. ASTRA INTERNATIONAL TOYOTA CABANG  BASUKI RAHMAT;Mini bus;IMV;L 1523 QP;2618165;1403512;442360;4464037;Rusak sedang;4021677;0,11;0,586501635;0,314404204
Februari;PT. ASTRA INTERNATIONAL TOYOTA CABANG  BASUKI RAHMAT;Mini bus;IMV;L 1995 PP;3367953;1665786;553714;5587453;Rusak Sedang;5033739;0,11;0,602770708;0,298129756
Februari;PT. ASTRA INTERNATIONAL TOYOTA CABANG  BASUKI RAHMAT;Mini Bus;IMV;L 1876 BP;3958222;2107461;667229;6732912;Rusak Sedang;6065683;0,11;0,587891539;0,313008844
Februari;PT. ASTRA INTERNATIONAL TOYOTA CABANG  BASUKI RAHMAT;Mini bus;IMV;L 1559 QP;3142209;2030924;569048;5742181;Rusak Sedang;5173133;0,11;0,547215248;0,353685124
Februari;PT. ASTRA INTERNATIONAL TOYOTA CABANG  BASUKI RAHMAT;Mini bus;IMV;L 1523 QP;2618165;1403512;442360;4464037;Rusak sedang;4021677;0,11;0,586501635;0,314404204
Februari;PT. ASTRA INTERNATIONAL TOYOTA CABANG  BASUKI RAHMAT;Mini bus;IMV;L 1525 QP;1764911;1121250;317480;3203641;Rusak Ringan;2886161;0,11;0,550907858;0,349992399
Februari;PT. ASTRA INTERNATIONAL TOYOTA CABANG  BASUKI RAHMAT;Mini bus;Kijang;L 1205 TP;2576532;495787;337956;3410275;Rusak Ringan;3072319;0,11;0,755520303;0,145380358
Februari;PT. ASTRA INTERNATIONAL TOYOTA CABANG  BASUKI RAHMAT;Mini bus;IMV;L 1978 PP;2006465;1228987;355902;3591354;Rusak Ringan;3235452;0,11;0,558693184;0,342207145
Februari;PT. ASTRA INTERNATIONAL TOYOTA CABANG  BASUKI RAHMAT;Mini bus;IMV;L 1992 PP;1729776;1121250;313615;3164641;Rusak Ringan;2851026;0,11;0,546594701;0,354305591
Februari;PT. ASTRA INTERNATIONAL TOYOTA CABANG  BASUKI RAHMAT;Mini bus;IMV;L 32 AP;1764911;1121250;317480;3203641;Rusak Ringan;2886161;0,11;0,550907858;0,349992399
Februari;PT. ASTRA INTERNATIONAL TOYOTA CABANG  BASUKI RAHMAT;Mini bus;IMV;L 1761 FP;5901192;2466750;920478;9288420;Rusak Berat;8367942;0,11;0,63532786;0,265572616
Februari;PT. ASTRA INTERNATIONAL TOYOTA CABANG  BASUKI RAHMAT;Mini bus;IMV;L 1559 QP;1280674;672750;214852;2168276;Tune Up;1953424;0,11;0,590641597;0,310269541
Februari;PT. ASTRA INTERNATIONAL TOYOTA CABANG  BASUKI RAHMAT;Mini bus;IMV;L 1993 PP;2866748;1625812;494184;4986744;Rusak sedang;4492560;0,11;0,574873705;0,326026762
Februari;PT. ASTRA INTERNATIONAL TOYOTA CABANG  BASUKI RAHMAT;Mini Bus;IMV;L 1523 QP;3887703;1096875;548305;5532883;Rusak sedang;4984578;0,11;0,702654114;0,198246556
Februari;PT. ASTRA INTERNATIONAL TOYOTA CABANG  BASUKI RAHMAT;Mini bus;IMV;L 1102 BP;2844438;1121250;436228;4401916;Rusak sedang;3965688;0,11;0,646181799;0,254718627
Februari;PT. ASTRA INTERNATIONAL TOYOTA CABANG  BASUKI RAHMAT;Mini bus;IMV;L 1981 PP;2808426;1006687;419665;4234778;Rusak Sedang;3815113;0,11;0,663181399;0,237718955
Februari;PT. ASTRA INTERNATIONAL TOYOTA CABANG  BASUKI RAHMAT;Mini bus;IMV;L 23 AP;3620927;1323075;543843;5487845;Rusak sedang;4944002;0,11;0,659808541;0,241091904
Februari;PT. ASTRA INTERNATIONAL TOYOTA CABANG  BASUKI RAHMAT;Mini bus;IMV;L 1586 FP;2912953;1430812;477817;4821582;Rusak sedang;4343765;0,11;0,604148804;0,296751564
Februari;PT. ASTRA INTERNATIONAL TOYOTA CABANG  BASUKI RAHMAT;Mini bus;IMV;L 24 AP;2808426;1006687;419665;4234778;Rusak sedang;3815113;0,11;0,663181399;0,237718955
Februari;PT. ASTRA INTERNATIONAL TOYOTA CABANG  BASUKI RAHMAT;Mini bus;IMV;L 1030 BP;3064911;1309425;481179;4855515;Rusak Sedang;4374336;0,11;0,631222641;0,269677882
Februari;PT. ASTRA INTERNATIONAL TOYOTA CABANG  BASUKI RAHMAT;Mini bus;IMV;L 1528 QP;2672586;1625812;472827;4771225;Rusak Sedang;4298398;0,11;0,560146713;0,34075358
Februari;PT. ASTRA INTERNATIONAL TOYOTA CABANG  BASUKI RAHMAT;Mini bus;IMV;L 1607 FP;1865925;1012537;316633;3195095;Rusak Ringan;2878462;0,11;0,58399672;0,316903566
Februari;PT. ASTRA INTERNATIONAL TOYOTA CABANG  BASUKI RAHMAT;Mini bus;IMV;L 1559 QP;1280674;672750;214852;2168276;Tune Up;1953424;0,11;0,590641597;0,310269541
Februari;PT. ASTRA INTERNATIONAL TOYOTA CABANG  BASUKI RAHMAT;Mini bus;IMV;L 1607 FP;1865925;1012537;316633;3195095;Rusak Ringan;2878462;0,11;0,58399672;0,316903566
Februari;PT. ASTRA INTERNATIONAL TOYOTA CABANG  BASUKI RAHMAT;Mini bus;IMV;L 1993 PP;2866748;1625812;494184;4986744;Rusak sedang;4492560;0,11;0,574873705;0,326026762
Februari;PT. ASTRA INTERNATIONAL TOYOTA CABANG  BASUKI RAHMAT;Mini Bus;IMV;L 1523 QP;3887703;1096875;548305;5532883;Rusak sedang;4984578;0,11;0,702654114;0,198246556
Februari;PT. ASTRA INTERNATIONAL TOYOTA CABANG  BASUKI RAHMAT;Mini bus;IMV;L 1102 BP;2844438;1121250;436228;4401916;Rusak sedang;3965688;0,11;0,646181799;0,254718627
Februari;PT. ASTRA INTERNATIONAL TOYOTA CABANG  BASUKI RAHMAT;Mini bus;IMV;L 1981 PP;2808426;1006687;419665;4234778;Rusak Sedang;3815113;0,11;0,663181399;0,237718955
Februari;PT. ASTRA INTERNATIONAL TOYOTA CABANG  BASUKI RAHMAT;Mini bus;IMV;L 23 AP;3620927;1323075;543843;5487845;Rusak sedang;4944002;0,11;0,659808541;0,241091904
Februari;PT. ASTRA INTERNATIONAL TOYOTA CABANG  BASUKI RAHMAT;Mini bus;IMV;L 1586 FP;2912953;1430812;477817;4821582;Rusak sedang;4343765;0,11;0,604148804;0,296751564
Februari;PT. ASTRA INTERNATIONAL TOYOTA CABANG  BASUKI RAHMAT;Mini bus;IMV;L 24 AP;2808426;1006687;419665;4234778;Rusak sedang;3815113;0,11;0,663181399;0,237718955
Februari;PT. ASTRA INTERNATIONAL TOYOTA CABANG  BASUKI RAHMAT;Mini bus;IMV;L 1030 BP;3064911;1309425;481179;4855515;Rusak Sedang;4374336;0,11;0,631222641;0,269677882
Februari;PT. ASTRA INTERNATIONAL TOYOTA CABANG  BASUKI RAHMAT;Mini bus;IMV;L 1528 QP;2672586;1625812;472827;4771225;Rusak Sedang;4298398;0,11;0,560146713;0,34075358
Februari;PT. ASTRA INTERNATIONAL ISUZU CABANG KOMBES DURYAT;Mini bus;TBR54;L 9024 PP;4234234;39035;470060;4743329;Rusak sedang;4273269;0,11;0,892671371;0,008229452
Februari;PT. ASTRA INTERNATIONAL ISUZU CABANG KOMBES DURYAT;Mini bus;TBR54;L 9271 NP;4234234;39035;470060;4743329;Rusak sedang;4273269;0,11;0,892671371;0,008229452
Februari;PT. ASTRA INTERNATIONAL ISUZU CABANG KOMBES DURYAT;Pick Up;Nseries77;L 9389 AP;2174326;499785;294152;2968263;Tune Up;2674111;0,11;0,732524712;0,168376252
Februari;PT. ASTRA INTERNATIONAL ISUZU CABANG KOMBES DURYAT;Mini bus;TBR54;L 8819 CP;1605835;996157;286219;2888211;Tune Up;2601992;0,11;0,555996428;0,34490451
Februari;PT. ASTRA INTERNATIONAL ISUZU CABANG KOMBES DURYAT;Mini bus;TBR541;L 1995 EP;1755160;1599667;369031;3723858;Rusak Ringan;3354827;0,11;0,471328391;0,429572502
Februari;PT. ASTRA INTERNATIONAL ISUZU CABANG KOMBES DURYAT;Mini bus;TBR54;L 9344 AP;4920185;1307101;685001;6912287;Rusak sedang;6227286;0,11;0,711802765;0,189098196
Februari;PT. ASTRA INTERNATIONAL ISUZU CABANG KOMBES DURYAT;Mini bus;IMV;L 9395 AP;1165229;957895;233544;2356668;Tune Up;2123124;0,11;0,494439183;0,406461581
Februari;PT. ASTRA INTERNATIONAL ISUZU CABANG KOMBES DURYAT;Jeep;Mitsubishi;L 1573 FP;4769012;2326135;780466;7875613;Rusak sedang;7095147;0,11;0,605541689;0,295359231
Februari;PT. ASTRA INTERNATIONAL ISUZU CABANG KOMBES DURYAT;Mini Truck;Nseries77;L 9219 NP;2053921;591799;291029;2936749;Tune Up;2645720;0,11;0,699385954;0,201515009
Februari;PT. ASTRA INTERNATIONAL ISUZU CABANG KOMBES DURYAT;Mini bus;TBR541;L 1842 NP;1058088;623789;185006;1866883;Tune Up;1681877;0,11;0,566767173;0,334133955
Februari;PT. ASTRA INTERNATIONAL ISUZU CABANG KOMBES DURYAT;Pick Up;TBR54;L 8868 CP;1801802;390351;241137;2433290;Tune Up;2192153;0,11;0,740479762;0,160421076
Februari;PT. ASTRA INTERNATIONAL ISUZU CABANG KOMBES DURYAT;Mini bus;Innova;L 1033 BP;1440370;824927;249183;2514480;Tune Up;2265297;0,11;0,572830168;0,328070615
Februari;PT. ASTRA INTERNATIONAL ISUZU CABANG KOMBES DURYAT;Mini bus;TBR541;L 1606 FP;1813492;877518;296011;2987021;Rusak Ringan;2691010;0,11;0,607123954;0,293776977
Februari;PT. ASTRA INTERNATIONAL ISUZU CABANG KOMBES DURYAT;Pick Up;Nseries77;L 9389 AP;2174326;499785;294152;2968263;Tune Up;2674111;0,11;0,732524712;0,168376252
Februari;PT. ASTRA INTERNATIONAL ISUZU CABANG KOMBES DURYAT;Mini bus;TBR54;L 8819 CP;1605835;996157;286219;2888211;Tune Up;2601992;0,11;0,555996428;0,34490451
Februari;PT. ASTRA INTERNATIONAL ISUZU CABANG KOMBES DURYAT;Mini bus;IMV;L 9395 AP;1165229;957895;233544;2356668;Tune Up;2123124;0,11;0,494439183;0,406461581
Februari;PT. ASTRA INTERNATIONAL ISUZU CABANG KOMBES DURYAT;Mini Truck;Nseries77;L 9219 NP;2053921;591799;291029;2936749;Tune Up;2645720;0,11;0,699385954;0,201515009
Februari;PT. ASTRA INTERNATIONAL ISUZU CABANG KOMBES DURYAT;Mini bus;TBR541;L 1842 NP;1058088;623789;185006;1866883;Tune Up;1681877;0,11;0,566767173;0,334133955
Februari;PT. ASTRA INTERNATIONAL ISUZU CABANG KOMBES DURYAT;Pick Up;TBR54;L 8868 CP;1801802;390351;241137;2433290;Tune Up;2192153;0,11;0,740479762;0,160421076
Februari;PT. ASTRA INTERNATIONAL ISUZU CABANG KOMBES DURYAT;Mini bus;Innova;L 1033 BP;1440370;824927;249183;2514480;Tune Up;2265297;0,11;0,572830168;0,328070615
Februari;PT. ASTRA INTERNATIONAL ISUZU CABANG KOMBES DURYAT;Mini bus;TBR541;L 1995 EP;1755160;1599667;369031;3723858;Rusak Ringan;3354827;0,11;0,471328391;0,429572502
Februari;PT. ASTRA INTERNATIONAL ISUZU CABANG KOMBES DURYAT;Mini bus;TBR541;L 1606 FP;1813492;877518;296011;2987021;Rusak Ringan;2691010;0,11;0,607123954;0,293776977
Februari;PT. ASTRA INTERNATIONAL ISUZU CABANG KOMBES DURYAT;Mini bus;TBR54;L 9024 PP;4234234;39035;470060;4743329;Rusak sedang;4273269;0,11;0,892671371;0,008229452
Februari;PT. ASTRA INTERNATIONAL ISUZU CABANG KOMBES DURYAT;Mini bus;TBR54;L 9271 NP;4234234;39035;470060;4743329;Rusak sedang;4273269;0,11;0,892671371;0,008229452
Februari;PT. ASTRA INTERNATIONAL ISUZU CABANG KOMBES DURYAT;Mini bus;TBR54;L 9344 AP;4920185;1307101;685001;6912287;Rusak sedang;6227286;0,11;0,711802765;0,189098196
Februari;PT. ASTRA INTERNATIONAL ISUZU CABANG KOMBES DURYAT;Jeep;Mitsubishi;L 1573 FP;4769012;2326135;780466;7875613;Rusak sedang;7095147;0,11;0,605541689;0,295359231
Februari;PT. ASTRA INTERNATIONAL ISUZU CABANG HR MUHAMMAD;Mini bus;Kijang;L 1761 PP;10240390;2437087;1394523;14072000;Rusak Berat;12677477;0,11;0,7277139;0,173186967
Februari;PT. ASTRA INTERNATIONAL ISUZU CABANG HR MUHAMMAD;Mini Truck;Nseries77;L 9644 AP;1912569;945090;314341;3172000;Rusak Ringan;2857659;0,11;0,602953657;0,297947667
Februari;PT. ASTRA INTERNATIONAL ISUZU CABANG HR MUHAMMAD;Mini Truck;Nseries77;L 9646 AP;1839551;592883;267566;2700000;Tune Up;2432434;0,11;0,681315185;0,219586296
Februari;PT. ASTRA INTERNATIONAL ISUZU CABANG HR MUHAMMAD;Pick Up;TBR54;L 9340 AP;1500497;937342;268161;2706000;Tune Up;2437839;0,11;0,554507391;0,346393939
Februari;PT. ASTRA INTERNATIONAL ISUZU CABANG HR MUHAMMAD;Pick Up;TBR54;L 8841 CP;1072072;1818017;317911;3208000;Rusak Ringan;2890089;0,11;0,334187032;0,566713529
Februari;PT. ASTRA INTERNATIONAL ISUZU CABANG HR MUHAMMAD;Mini bus;Other D;L 9037 BP;1127579;1190440;254990;2573009;Tune Up;2318019;0,11;0,438233601;0,46266453
Februari;PT. ASTRA INTERNATIONAL ISUZU CABANG HR MUHAMMAD;Pick Up;TBR54;L 8820 CP;2322570;819774;345656;3488000;Rusak Ringan;3142344;0,11;0,665874427;0,23502695
Februari;PT. ASTRA INTERNATIONAL ISUZU CABANG HR MUHAMMAD;Pick Up;Nseries77;L 9397 AP;1087029;1132792;244179;2464000;Tune Up;2219821;0,11;0,441164367;0,459737013
Februari;PT. ASTRA INTERNATIONAL ISUZU CABANG HR MUHAMMAD;Pick Up;Nseries77;L 9255 NP;1129190;1891530;332280;3353000;Rusak Ringan;3020720;0,11;0,336770057;0,564130629
Februari;PT. ASTRA INTERNATIONAL ISUZU CABANG HR MUHAMMAD;Mini bus;TBR541;L 9394 AP;1080903;1092071;239026;2412000;Tune Up;2172974;0,11;0,448135572;0,452765755
Februari;PT. ASTRA INTERNATIONAL ISUZU CABANG HR MUHAMMAD;Pick Up;TBR54;L 9341 AP;1510047;1053918;282035;2846000;Tune Up;2563965;0,11;0,530585734;0,370315531
Februari;PT. ASTRA INTERNATIONAL ISUZU CABANG HR MUHAMMAD;Pick Up;TBR54;L 8879 cp;2157794;1327792;383414;3869000;Rusak Ringan;3485586;0,11;0,557713621;0,343187387
Februari;PT. ASTRA INTERNATIONAL ISUZU CABANG HR MUHAMMAD;Mini Truck;Nseries77;L 9646 AP;1839551;592883;267566;2700000;Tune Up;2432434;0,11;0,681315185;0,219586296
Februari;PT. ASTRA INTERNATIONAL ISUZU CABANG HR MUHAMMAD;Pick Up;TBR54;L 9340 AP;1500497;937342;268161;2706000;Tune Up;2437839;0,11;0,554507391;0,346393939
Februari;PT. ASTRA INTERNATIONAL ISUZU CABANG HR MUHAMMAD;Mini bus;Other D;L 9037 BP;1127579;1190440;254990;2573009;Tune Up;2318019;0,11;0,438233601;0,46266453
Februari;PT. ASTRA INTERNATIONAL ISUZU CABANG HR MUHAMMAD;Pick Up;Nseries77;L 9397 AP;1087029;1132792;244179;2464000;Tune Up;2219821;0,11;0,441164367;0,459737013
Februari;PT. ASTRA INTERNATIONAL ISUZU CABANG HR MUHAMMAD;Mini bus;TBR541;L 9394 AP;1080903;1092071;239026;2412000;Tune Up;2172974;0,11;0,448135572;0,452765755
Februari;PT. ASTRA INTERNATIONAL ISUZU CABANG HR MUHAMMAD;Pick Up;TBR54;L 9341 AP;1510047;1053918;282035;2846000;Tune Up;2563965;0,11;0,530585734;0,370315531
Februari;PT. ASTRA INTERNATIONAL ISUZU CABANG HR MUHAMMAD;Mini Truck;Nseries77;L 9644 AP;1912569;945090;314341;3172000;Rusak Ringan;2857659;0,11;0,602953657;0,297947667
Februari;PT. ASTRA INTERNATIONAL ISUZU CABANG HR MUHAMMAD;Pick Up;TBR54;L 8841 CP;1072072;1818017;317911;3208000;Rusak Ringan;2890089;0,11;0,334187032;0,566713529
Februari;PT. ASTRA INTERNATIONAL ISUZU CABANG HR MUHAMMAD;Pick Up;TBR54;L 8820 CP;2322570;819774;345656;3488000;Rusak Ringan;3142344;0,11;0,665874427;0,23502695
Februari;PT. ASTRA INTERNATIONAL ISUZU CABANG HR MUHAMMAD;Pick Up;Nseries77;L 9255 NP;1129190;1891530;332280;3353000;Rusak Ringan;3020720;0,11;0,336770057;0,564130629
Februari;PT. ASTRA INTERNATIONAL ISUZU CABANG HR MUHAMMAD;Pick Up;TBR54;L 8879 cp;2157794;1327792;383414;3869000;Rusak Ringan;3485586;0,11;0,557713621;0,343187387
Februari;PT. ASTRA INTERNATIONAL ISUZU CABANG HR MUHAMMAD;Mini bus;Kijang;L 1761 PP;10240390;2437087;1394523;14072000;Rusak Berat;12677477;0,11;0,7277139;0,173186967
Februari;PT. SRIKANDI DIAMOND INDAH MOTORS;Jeep;Other;L 1052 BS;4998170;1467100;711180;7176450;Rusak sedang;6465270;0,11;0,69646831;0,204432554
Februari;PT. SRIKANDI DIAMOND INDAH MOTORS;Pick Up;Other;L 9464 AP;1584145;1160250;301883,45;3046278,45;Rusak Ringan;2744395;0,11;0,520026329;0,380874572
Februari;PT. SRIKANDI DIAMOND INDAH MOTORS;Jeep;Other;L 1052 BS;4998170;1467100;711180;7176450;Rusak sedang;6465270;0,11;0,69646831;0,204432554
Februari;PT. SRIKANDI DIAMOND INDAH MOTORS;Pick Up;Other;L 9464 AP;1584145;1160250;301883,45;3046278,45;Rusak Ringan;2744395;0,11;0,520026329;0,380874572
Februari;PT. ASTRA INTERNATIONAL ISUZU CABANG KOMBES DURYAT;Pick Up;TBR54;L 8851 CP;696234;723300;156149;1575683;Tune Up;1419534;0,11;0,44186172;0,459039033
Februari;PT. ASTRA INTERNATIONAL ISUZU CABANG KOMBES DURYAT;Pick Up;TBR54;L 9355 AP;11232755;5367336;1826010;18426101;Rusak Berat;16600091;0,11;0,609611062;0,291289839
Februari;PT. ASTRA INTERNATIONAL ISUZU CABANG KOMBES DURYAT;Mini bus;TBR541;L 1548 NP;2634510;1775714;485125;4895349;Rusak sedang;4410224;0,11;0,53816592;0,362734914
Februari;PT. ASTRA INTERNATIONAL ISUZU CABANG KOMBES DURYAT;Mini bus;TBR541;L 1703 FP;1171693;957122;234170;2362985;Tune Up;2128815;0,11;0,495852915;0,405047853
Februari;PT. ASTRA INTERNATIONAL ISUZU CABANG KOMBES DURYAT;Mini bus;TBR541;L 1874 BP;1189890;818966;220974;2229830;Tune Up;2008856;0,11;0,533623639;0,367277326
Februari;PT. ASTRA INTERNATIONAL ISUZU CABANG KOMBES DURYAT;Mini bus;TBR541;L 1578 FP;4253100;1992356;687000;6932456;Rusak sedang;6245456;0,11;0,613505517;0,287395405
Februari;PT. ASTRA INTERNATIONAL ISUZU CABANG KOMBES DURYAT;Mini bus;TBR541;L 1453 FP;4465113;2089755;721035;7275903;Rusak sedang;6554868;0,11;0,613685064;0,287215896
